id,name,description,country,iata,icao,latitude,longitude,elevation
8182,Flagler County Airport,Flagler,United States,XFL,KXFL,29.2821,-81.1212,33
8183,Aeroclub Deva,Deva,Romania,DVA,,45.5153,22.5813,615
8184,Aeroclub Cluj,Dezmir,Romania,DZM,,46.4643,23.4258,1019
8185,Antarctica,Antarctica,Antarctica,,,-66,90,8000
8186,Antarctica,Antarctica,Antarctica,,,-66,90,8000
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.535,-72.614,732
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.68083,-96.86833,201
8189,Como Water AD,Como,Italy,,LILY,45.4853,9.0411,663
8190,Superficie Cielo Blu,Vellezzo Bellini,Italy,,,45.28386,9.11198,350
8191,Welke Airport,Beaver Island,United States,6Y8,,45.72111,-85.52028,664
8192,Krainiy,Baikonur,Kazakhstan,,UAOL,45.6183,63.2144,328
8193,MOW,Moscow,Russia,MOW,,55.7557,37.6176,0
8194,Westerly State Airport,Washington County,United States,WST,KWST,41.34972,-71.80333,81
8195,Block Island State Airport,Block Island,United States,BID,KBID,41.16806,-71.57778,108
8196,Atmautluak Airport,Atmautluak,United States,,,60.86667,-162.27306,18
8197,Atmautluak Airport,Atmautluak,United States,,,60.86667,-162.27306,18
8198,Atmautluak Airport,Atmautluak,United States,369,,60.86667,-162.27306,18
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,60.47111,-164.70083,4
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.54139,-165.08722,59
8201,Tununak Airport,Tununak,United States,TNK,,60.57556,-165.27167,14
8202,Goodnews Airport,Goodnews Bay,United States,GNU,,59.1175,-161.5775,15
8203,Newtok Airport,Newtok,United States,WWT,,60.93917,-164.64111,25
8204,Achutupo Airport,Achutupo,Panama,ACU,,9.2,-77.98,0
8205,Tubuala Airport,Tubuala,Panama,TUW,,9.52,-79.03,0
8206,Garachine Airport,Garachine,Panama,GHE,,8.06,-78.36,0
8207,Mulatupo Airport,Mulatupo,Panama,MPP,,8.95,-77.75,0
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,BGSC,70.48528,-21.96667,238
8209,Vinnitsa,Vinnitsa,Ukraine,VIN,UKWW,49.2433,28.6063,900
8210,Gent Sint-Pieters,Gent,Belgium,,,51.0352,3.7097,130
8211,Brugge,Bruges,Belgium,,,51.1972,3.2172,120
8212,Brugge,Bruges,Belgium,,,51.1972,3.2172,130
8213,Shin-yokohama-eki,Yokohama,Japan,,,35.5075,139.6175,50
8214,Angers St Laud,Angers,France,QXG,,47.46471,-0.5564,300
8215,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.9716,-84.63693,141
8216,La Romaine Airport,La Romaine,Canada,,CTT5,50.25722,-60.66917,90
8217,Kegaska Airport,Kegaska,Canada,ZKG,CTK6,50.19583,-61.26583,32
8218,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,53.47,-55.7875,57
8219,Silver Springs Airport,Silver Springs,United States,SPZ,KSPZ,39.40303,-119.25119,4269
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.25933,-118.41343,1003
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,36.98861,-120.11244,255
8222,Mountain Home Municipal Airport,Mountain Home,United States,U76,,43.13161,-115.73057,3167
8223,Trail Airport,Trail,Canada,YZZ,CAD4,49.05556,-117.60917,1427
8224,Victoria Airport Water Aerodrome,Patricia Bay,Canada,,CAP5,48.65,-123.45,0
8225,Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,73.00639,-85.04722,72
8226,Hope Bay Aerodrome,Hope Bay,Canada,,CHB3,68.16389,-106.61444,125
8227,Hector Silva Airstrip,Belmopan,Belize,BCV,,17.26944,-88.77611,50
8228,Grand-Santi Airport,Grand-Santi,French Guiana,,SOGS,4.28333,-54.38111,186
8229,Maripasoula Airport,Maripasoula,French Guiana,MPY,SOOA,3.6575,-54.03722,377
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,SOOM,5.48306,-54.03444,17
8231,Cayana Airstrip,Cayana,Suriname,AAJ,,3.89861,-55.57778,50
8232,Laduani Airstrip,Laduani,Suriname,LDO,,4.3754,-55.4075,50
8233,Kanas Airport,Burqin,China,KJI,ZWKN,48.22111,86.99806,3900
8234,Capurgana Airport,Capurgana,Colombia,CPB,SKCA,8.61667,-77.33333,100
8235,Sohag International,Sohag,Egypt,HMB,HEMK,26.34119,31.74298,859
8236,Rivera International Airport,Rivera,Uruguay,RVY,SURV,-30.97444,-55.47611,712
8237,Patos de Minas Airport,Patos de Minas,Brazil,POJ,SNPD,-18.67278,-46.49111,851
8238,Bauru-Arealva,Bauru,Brazil,JTC,SJTC,-22.15778,-49.06833,594
8239,Ourilandia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,-6.76306,-51.05,229
8240,Redencao Airport,Redencao,Brazil,RDC,SNDC,-8.03333,-49.98,669
8241,Sao Felix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-6.64139,-51.95222,656
8242,Bonito Airport,Bointo,Brazil,BYO,SJDB,-21.24722,-56.4525,1180
8243,Sao Felix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-11.6325,-50.68944,650
8244,Carlos Alberto da Costa Neves Airport,Cacador,Brazil,CFC,SBCD,-26.78833,-50.93972,3376
8245,Carauari Airport,Carauari,Brazil,CAF,SWCA,-4.87139,-66.8975,354
8246,Porto Urucu,Porto Urucu,Brazil,,SWUY,-4.88417,-65.35556,210
8247,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,ERN,SWEI,-6.63944,-69.87972,412
8248,Concordia Airport,Concordia,Brazil,CCI,SSCK,-27.18056,-52.05278,2461
8249,Paulo Abdala Airport,Francisco Beltrao,Brazil,FBE,SSFB,-26.05917,-53.06333,2100
8250,Confresa Airport,Confresa,Brazil,CFO,SJHG,-10.63361,-51.56722,250
8251,Jackson County Airport,Jefferson,United States,19A,,34.17586,-83.5616,951
8252,Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.72761,-85.02744,20
8253,Orlando de Carvalho Airport,Umuarama,Brazil,UMU,SSUM,-23.79861,-53.31361,1558
8254,Diamantina Airport,Diamantina,Brazil,DTI,SNDT,-18.23194,-43.65028,4446
8255,Fonte Boa Airport,Fonte Boa,Brazil,FBA,SWOB,-2.5325,-66.08333,207
8256,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,SDCG,-3.46556,-68.91889,335
8257,Humaita Airport,Humaita,Brazil,HUW,SWHT,-7.53222,-63.07222,230
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,SWTP,-0.41694,-65.03389,223
8259,Oriximina Airport,Oriximina,Brazil,ORX,SNOX,-1.71417,-55.83611,262
8260,Una-Comandatuba Airport,Una,Brazil,UNA,SBTC,-15.35528,-38.99889,20
8261,Algeciras Heliport,Algeciras,Spain,,,36.12889,-5.44111,98
8262,Algeciras Heliport,Algeciras,Spain,,,36.12889,-5.44111,98
8263,Kai Tak International Airport,Hong Kong,Hong Kong,,,22.3177,114.202,30
8264,Kai Tak International Airport,Hong Kong,Hong Kong,,,22.3177,114.202,30
8265,Telfer Airport,Telfer,Australia,TEF,YTEF,-21.71306,122.21222,970
8266,Gazipasa Airport,Alanya,Turkey,GZP,LTFG,36.2993,32.3014,92
8267,FOB Shank,Shank,Afghanistan,,OASH,33.92137,69.07813,6614
8268,St. Augustine Airport,St. Augustine,United States,SGJ,,29.95925,-81.33972,10
8269,Londolozi,Londolozi,South Africa,LDZ,,-24.8333,31.5,3510
8270,Singita Sabi Sands,Sabi Sands,South Africa,,,-24.84,31.41,3500
8271,Singita Sabi Sands,Sabi Sands,South Africa,,,-24.84,31.41,3500
8272,Singita Sabi Sands,Sabi Sands,South Africa,INY,,-24.815,31.42,1200
8273,Douglas Municipal Airport,Douglas,United States,DQH,KDQH,31.47674,-82.86057,257
8274,St Lucie County International Airport,Fort Pierce,United States,FRP,KFPR,27.49747,-80.37264,23
8275,Alexandria,Alexandria,United States,ALX,ALX_,38.80635,-77.0621,1
8276,Taunton Municipal Airport - King Field,Taunton,United States,TAN,KTAN,41.8744,-71.01665,43
8277,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.90903,-70.72878,148
8278,Quonset State Airport,North Kingstown,United States,OQU,KOQU,41.59714,-71.41214,18
8279,Mansfield Municipal,Mansfield,United States,1B9,,42.00013,-71.19677,122
8280,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.19053,-71.17294,49
8281,Barnes Municipal,Westfield,United States,BAF,KBAF,42.15795,-72.71588,270
8282,Windham Airport,Willimantic,United States,IJD,KIJD,41.74403,-72.18022,246
8283,Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.50999,-74.26464,364
8284,Capital City Airport,Harrisburg,United States,CXY,KCXY,40.21714,-76.85136,347
8285,Marshfield Municipal Airport,Marshfield,United States,GHG,KGHG,42.09825,-70.67214,9
8286,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.37154,-73.48219,458
8287,Boire Field Airport,Nashua,United States,ASH,KASH,42.78175,-71.51478,199
8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.71719,-71.12342,148
8289,Waterbury-Oxford Airport,Oxford,United States,OXC,KOXC,41.47856,-73.13525,726
8290,Fitchburg Municipal Airport,Fitchburg,United States,FIT,KFIT,42.55411,-71.75897,348
